Material Index,Materials Difficulty,Questions Numbers,Topics
10029,0.5000000000000002,1,0
10030,0.5100000000000002,1,0
10031,0.5200000000000002,1,1
10032,2.51,3,0
10033,0.5300000000000002,1,0
10034,1.5100000000000002,2,0
10035,0.5400000000000003,1,3
10036,0.5500000000000003,1,3
10037,0.5600000000000003,1,4
10038,6.5,4,3
10039,0.5700000000000003,1,4
10040,4.38,4,2
10041,0.5800000000000003,1,0
10042,2.5200000000000005,3,3
10043,0.5900000000000003,1,4
10044,3.07,3,4
10045,0.6000000000000003,1,4
10046,0.6100000000000003,1,0
10047,1.5200000000000002,2,4
10048,1.5300000000000002,1,4
10049,0.6200000000000003,1,4
10050,0.6300000000000003,1,0
10051,0.6400000000000003,1,4
10052,1.5400000000000005,2,0
10053,0.6500000000000004,1,3
10054,0.6600000000000004,1,4
10055,0.6700000000000004,1,1
10056,0.6800000000000004,1,2
10057,0.6900000000000004,1,4
10058,0.0,1,0
10059,6.51,4,4
10060,0.01,1,4
10061,0.02,1,4
10062,0.03,1,0
10063,0.04,1,0
10064,0.05,1,4
10065,0.06,1,4
10066,0.07,1,0
10067,0.08,1,0
10068,3.08,3,1
10069,0.09,1,4
10070,0.0999999999999999,1,4
10071,3.09,3,4
10072,0.1099999999999999,1,0
10073,1.5500000000000005,3,4
10074,0.1199999999999999,1,3
10075,0.1299999999999999,1,0
10076,0.1399999999999999,1,4
10077,0.15,1,4
10078,5.59,4,4
10079,0.16,1,4
10080,1.5600000000000005,3,4
10081,0.17,1,2
10082,2.53,3,1
10083,0.18,1,0
10084,0.19,1,0
10085,2.54,3,4
10086,2.5500000000000003,3,3
10087,0.2,1,0
10088,5.6000000000000005,4,2
10089,0.21,1,0
10090,0.22,1,1
10091,1.5700000000000005,2,4
10092,1.5800000000000003,2,1
10093,5.61,4,4
10094,0.23,1,4
10095,5.62,4,1
10096,0.24,1,4
10097,6.5200000000000005,4,3
10098,0.25,1,1
10099,0.26,1,0
10100,1.5900000000000003,2,4
10101,6.53,4,3
10102,0.2700000000000001,1,0
10103,2.5600000000000005,3,4
10104,4.390000000000001,3,2
10105,0.2800000000000001,1,3
10106,0.2900000000000001,1,2
10107,0.3000000000000001,1,0
10108,4.4,4,0
10109,0.3100000000000001,1,4
10110,2.5700000000000003,3,0
10111,0.3200000000000001,1,0
10112,0.3300000000000001,1,4
10113,0.3400000000000001,1,0
10114,5.630000000000001,4,4
10115,0.3500000000000001,1,0
10116,4.41,3,4
10117,0.3600000000000001,1,3
10118,0.3700000000000001,1,0
10119,3.1,3,4
10120,1.6000000000000003,2,4
10121,0.3800000000000001,1,0
10122,1.6100000000000003,2,4
10123,0.3900000000000002,1,4
10124,0.4000000000000002,1,0
10125,1.6200000000000003,2,0
10126,0.4100000000000002,1,4
10127,4.42,4,3
10128,0.4200000000000002,1,1
10129,0.4300000000000002,1,3
10130,0.4400000000000002,1,0
10131,2.58,3,0
10132,0.4500000000000002,1,4
10133,1.6300000000000003,2,4
10134,0.4600000000000002,1,0
10135,0.4700000000000002,1,4
10136,0.4800000000000002,1,4
10137,0.4900000000000002,1,1
10138,4.430000000000001,3,2
10139,0.5000000000000002,1,3
10140,2.5900000000000003,4,0
10141,5.640000000000001,4,1
10142,0.5100000000000002,1,0
10143,0.5200000000000002,1,1
10144,0.5300000000000002,1,4
10145,0.5400000000000003,1,0
10146,4.44,4,4
10147,2.6000000000000005,3,0
10148,0.5500000000000003,1,0
10149,0.5600000000000003,1,0
10150,2.6100000000000003,3,4
10151,6.54,4,2
10152,1.6400000000000003,2,4
10153,1.6500000000000004,2,0
10154,0.5700000000000003,1,0
10155,0.5800000000000003,1,4
10156,0.5900000000000003,1,4
10157,1.6600000000000004,2,1
10158,0.6000000000000003,1,4
10159,1.6700000000000004,2,4
10160,0.6100000000000003,1,4
10161,1.6800000000000004,2,0
10162,2.62,4,1
10163,3.11,3,2
10164,0.6200000000000003,1,0
10165,0.6300000000000003,1,0
10166,2.6300000000000003,3,0
10167,5.65,4,2
10168,1.6900000000000004,2,4
10169,1.0,2,0
10170,0.6400000000000003,1,0
10171,3.12,3,3
10172,6.550000000000001,4,2
10173,2.640000000000001,3,2
10174,0.6500000000000004,1,4
10175,0.6600000000000004,1,0
10176,0.6700000000000004,1,4
10177,0.6800000000000004,1,4
10178,0.6900000000000004,1,4
10179,2.6500000000000004,3,2
10180,1.01,2,4
10181,0.0,1,1
10182,0.01,1,4
10183,0.02,1,0
10184,1.02,2,4
10185,5.66,4,0
10186,0.03,1,3
10187,2.66,3,2
10188,1.03,2,0
10189,3.13,3,4
10190,0.04,1,4
10191,0.05,1,2
10192,0.06,1,4
10193,1.04,2,4
10194,0.07,1,2
10195,4.45,4,2
10196,0.08,1,4
10197,0.09,1,4
10198,0.0999999999999999,1,0
10199,3.14,3,0
10200,2.6700000000000004,2,1
10201,0.1099999999999999,1,4
10202,0.1199999999999999,1,0
10203,3.15,4,4
10204,1.05,2,4
10205,5.67,4,4
10206,0.1299999999999999,1,4
10207,1.06,2,4
10208,4.46,3,2
10209,4.470000000000001,5,0
10210,0.1399999999999999,1,4
10211,0.15,1,0
10212,0.16,1,4
10213,0.17,1,4
10214,1.07,3,2
10215,0.18,1,4
10216,2.6800000000000006,3,3
10217,0.19,1,4
10218,4.48,3,3
10219,0.2,1,0
10220,0.21,1,0
10221,2.6900000000000004,3,2
10222,4.49,3,2
10223,0.22,1,1
10224,0.23,1,3
10225,1.08,2,4
10226,0.24,1,0
10227,3.16,3,1
10228,5.680000000000001,4,4
10229,3.17,3,4
10230,0.25,1,0
10231,1.09,2,0
10232,1.1,2,4
10233,4.5,4,3
10234,0.26,1,0
10235,0.2700000000000001,1,4
10236,0.2800000000000001,1,2
10237,0.2900000000000001,1,1
10238,5.69,4,2
10239,0.3000000000000001,1,0
10240,0.3100000000000001,1,3
10241,1.11,2,4
10242,0.3200000000000001,1,1
10243,2.0,3,0
10244,4.51,4,2
10245,4.5200000000000005,4,3
10246,3.18,3,3
10247,3.19,3,4
10248,0.3300000000000001,1,0
10249,0.3400000000000001,1,4
10250,0.3500000000000001,1,2
10251,6.5600000000000005,4,0
10252,0.3600000000000001,1,4
10253,0.3700000000000001,1,1
10254,1.12,2,0
10255,0.3800000000000001,1,0
10256,1.13,2,0
10257,3.2,4,4
10258,0.3900000000000002,1,1
10259,3.21,3,2
10260,1.14,2,0
10261,0.4000000000000002,1,0
10262,5.0,4,0
10263,0.4100000000000002,1,0
10264,0.4200000000000002,1,0
10265,0.4300000000000002,1,0
10266,0.4400000000000002,1,4
10267,2.01,3,4
10268,1.15,2,3
10269,1.16,2,0
10270,0.4500000000000002,1,1
10271,0.4600000000000002,1,0
10272,0.4700000000000002,1,4
10273,0.4800000000000002,1,1
10274,5.01,4,1
10275,1.17,2,3
10276,4.53,4,4
10277,0.4900000000000002,1,4
10278,0.5000000000000002,1,4
10279,0.5100000000000002,1,0
10280,0.5200000000000002,1,0
10281,0.5300000000000002,1,4
10282,0.5400000000000003,1,2
10283,0.5500000000000003,1,0
10284,1.18,3,0
10285,0.5600000000000003,1,0
10286,1.19,2,4
10287,0.5700000000000003,1,4
10288,1.2,2,4
10289,1.21,3,4
10290,0.5800000000000003,1,4
10291,5.02,3,4
10292,5.03,4,4
10293,1.22,2,3
10294,0.5900000000000003,1,0
10295,0.6000000000000003,1,4
10296,3.22,3,4
10297,1.23,2,0
10298,0.6100000000000003,1,0
10299,5.04,4,0
10300,1.24,2,4
10301,5.05,4,0
10302,0.6200000000000003,1,1
10303,1.25,2,0
10304,1.26,2,4
10305,0.6300000000000003,1,3
10306,1.27,2,4
10307,5.06,4,2
10308,0.6400000000000003,1,4
10309,0.6500000000000004,1,0
10310,0.6600000000000004,1,1
10311,0.6700000000000004,1,4
10312,2.02,3,4
10313,4.54,4,3
10314,3.23,3,1
10315,0.6800000000000004,1,4
10316,0.6900000000000004,1,1
10317,1.28,2,0
10318,5.07,4,0
10319,0.0,1,0
10320,3.24,2,4
10321,1.29,2,4
10322,0.01,1,4
10323,1.3,2,4
10324,0.02,1,4
10325,0.03,1,2
10326,6.57,4,3
10327,0.04,1,4
10328,0.05,1,2
10329,2.03,3,4
10330,0.06,1,4
10331,0.07,1,0
10332,1.31,2,2
10333,5.08,4,4
10334,0.08,1,4
10335,3.25,3,0
10336,4.550000000000001,4,2
10337,1.32,2,0
10338,2.04,3,4
10339,0.09,1,0
10340,6.58,4,3
10341,0.0999999999999999,1,4
10342,0.1099999999999999,1,0
10343,0.1199999999999999,1,4
10344,3.26,3,4
10345,0.1299999999999999,1,3
10346,3.27,3,0
10347,0.1399999999999999,1,4
10348,0.15,1,4
10349,2.05,3,2
10350,1.33,2,4
10351,1.34,2,4
10352,0.16,1,3
10353,1.35,2,4
10354,0.17,1,0
10355,0.18,1,0
10356,2.06,3,4
10357,0.19,1,4
10358,1.36,2,4
10359,3.28,4,3
10360,0.2,1,3
10361,0.21,1,4
10362,6.59,3,3
10363,0.22,1,4
10364,4.5600000000000005,4,2
10365,3.29,4,3
10366,0.23,1,4
10367,2.07,3,0
10368,0.24,1,1
10369,1.37,2,4
10370,0.25,1,0
10371,3.3000000000000003,3,4
10372,0.26,1,4
10373,3.31,3,2
10374,1.38,2,4
10375,0.2700000000000001,1,0
10376,1.39,2,0
10377,0.2800000000000001,1,0
10378,4.57,4,1
10379,0.2900000000000001,1,4
10380,6.6000000000000005,4,1
10381,0.3000000000000001,1,3
10382,1.4,2,4
10383,0.3100000000000001,1,0
10384,3.3200000000000003,3,0
10385,0.3200000000000001,1,4
10386,0.3300000000000001,1,4
10387,6.61,6,4
10388,1.41,2,0
10389,3.33,3,4
10390,1.4200000000000002,2,4
10391,0.3400000000000001,1,4
10392,2.08,3,0
10393,0.3500000000000001,1,3
10394,4.58,3,3
10395,5.09,4,4
10396,0.3600000000000001,1,0
10397,0.3700000000000001,1,4
10398,0.3800000000000001,1,4
10399,0.3900000000000002,1,1
10400,6.62,4,4
10401,0.4000000000000002,1,0
10402,4.59,3,4
10403,0.4100000000000002,1,4
10404,3.3400000000000003,3,0
10405,1.4300000000000002,2,0
10406,3.35,3,4
10407,0.4200000000000002,1,4
10408,0.4300000000000002,1,4
10409,0.4400000000000002,1,0
10410,1.4400000000000002,2,0
10411,0.4500000000000002,1,4
10412,5.1,4,0
10413,2.09,3,0
10414,0.4600000000000002,1,0
10415,1.4500000000000002,2,4
10416,1.4600000000000002,2,4
10417,1.4700000000000002,2,3
10418,0.4700000000000002,1,0
10419,1.4800000000000002,2,0
10420,2.1,3,4
10421,0.4800000000000002,1,4
10422,0.4900000000000002,1,1
10423,2.11,3,4
10424,0.5000000000000002,1,0
10425,1.4900000000000002,2,4
10426,5.11,4,4
10427,1.5000000000000002,2,1
10428,0.5100000000000002,1,1
10429,0.5200000000000002,1,4
10430,0.5300000000000002,1,0
10431,3.3600000000000003,3,0
10432,0.5400000000000003,1,3
10433,5.12,4,3
10434,4.6000000000000005,4,0
10435,0.5500000000000003,1,0
10436,0.5600000000000003,1,4
10437,6.630000000000001,4,3
10438,5.13,4,4
10439,0.5700000000000003,1,4
10440,0.5800000000000003,1,4
10441,0.5900000000000003,1,2
10442,0.6000000000000003,1,0
10443,0.6100000000000003,1,4
10444,4.61,4,0
10445,4.62,4,4
10446,5.14,3,2
10447,0.6200000000000003,1,3
10448,1.5100000000000002,3,4
10449,0.6300000000000003,1,4
10450,0.6400000000000003,1,3
10451,2.12,3,1
10452,1.5200000000000002,2,1
10453,5.15,4,4
10454,0.6500000000000004,1,0
10455,3.37,3,2
10456,2.13,4,4
10457,0.6600000000000004,1,0
10458,1.5300000000000002,2,4
10459,0.6700000000000004,1,3
10460,4.630000000000001,3,1
10461,1.5400000000000005,3,1
10462,5.16,4,0
10463,4.640000000000001,4,1
10464,0.6800000000000004,1,1
10465,0.6900000000000004,1,3
10466,6.640000000000001,4,0
10467,1.5500000000000005,2,4
10468,1.5600000000000005,2,4
10469,4.65,3,0
10470,3.3800000000000003,3,4
10471,0.0,1,4
10472,5.17,4,0
10473,0.01,1,4
10474,0.02,1,0
10475,0.03,1,0
10476,6.65,4,2
10477,3.39,3,4
10478,0.04,1,3
10479,5.18,4,0
10480,1.5700000000000005,2,3
10481,2.14,3,0
10482,3.4000000000000004,4,4
10483,0.05,1,4
10484,1.5800000000000003,2,4
10485,6.66,4,3
10486,0.06,1,0
10487,1.5900000000000003,2,3
10488,4.66,3,2
10489,0.07,1,4
10490,0.08,1,4
10491,0.09,1,4
10492,0.0999999999999999,1,4
10493,0.1099999999999999,1,0
10494,1.6000000000000003,2,4
10495,0.1199999999999999,1,4
10496,0.1299999999999999,1,3
10497,2.15,4,0
10498,2.16,3,0
10499,0.1399999999999999,1,4
10500,4.67,4,3
10501,0.15,1,4
10502,0.16,1,0
10503,0.17,1,3
10504,2.17,3,0
10505,3.41,3,0
10506,0.18,1,0
10507,2.18,3,4
10508,1.6100000000000003,2,4
10509,1.6200000000000003,2,4
10510,1.6300000000000003,2,0
10511,0.19,1,4
10512,4.680000000000001,3,4
10513,2.19,3,2
10514,0.2,1,1
10515,5.19,4,3
10516,0.21,1,3
10517,0.22,1,4
10518,0.23,1,4
10519,0.24,1,4
10520,0.25,1,4
10521,4.69,3,3
10522,0.26,1,4
10523,0.2700000000000001,1,4
10524,5.2,3,2
10525,6.67,4,4
10526,4.0,3,2
10527,0.2800000000000001,1,4
10528,0.2900000000000001,1,0
10529,0.3000000000000001,1,4
10530,0.3100000000000001,1,4
10531,0.3200000000000001,1,4
10532,0.3300000000000001,1,2
10533,5.21,4,3
10534,0.3400000000000001,1,1
10535,0.3500000000000001,1,0
10536,0.3600000000000001,1,4
10537,0.3700000000000001,1,0
10538,6.680000000000001,4,2
10539,0.3800000000000001,1,0
10540,1.6400000000000003,3,0
10541,0.3900000000000002,1,0
10542,0.4000000000000002,1,2
10543,1.6500000000000004,2,0
10544,1.6600000000000004,2,2
10545,1.6700000000000004,2,0
10546,4.01,3,2
10547,0.4100000000000002,1,1
10548,0.4200000000000002,1,3
10549,6.69,4,1
10550,0.4300000000000002,1,4
10551,0.4400000000000002,1,4
10552,0.4500000000000002,1,4
10553,0.4600000000000002,1,4
10554,0.4700000000000002,1,1
10555,0.4800000000000002,1,4
10556,4.02,4,1
10557,1.6800000000000004,2,4
10558,1.6900000000000004,2,0
10559,0.4900000000000002,1,0
10560,2.2,3,4
10561,0.5000000000000002,1,4
10562,1.0,2,4
10563,0.5100000000000002,1,4
10564,2.21,3,1
10565,0.5200000000000002,1,4
10566,0.5300000000000002,1,4
10567,0.5400000000000003,1,0
10568,1.01,2,2
10569,0.5500000000000003,1,0
10570,1.02,2,0
10571,0.5600000000000003,1,4
10572,0.5700000000000003,1,1
10573,1.03,2,0
10574,0.5800000000000003,1,4
10575,2.22,3,1
10576,0.5900000000000003,1,1
10577,4.03,3,3
10578,4.04,2,2
10579,4.05,4,0
10580,2.23,3,2
10581,1.04,2,0
10582,0.6000000000000003,1,4
10583,0.6100000000000003,1,4
10584,6.0,4,2
10585,0.6200000000000003,1,2
10586,5.22,4,4
10587,0.6300000000000003,1,0
10588,0.6400000000000003,1,4
10589,1.05,2,1
10590,6.01,4,4
10591,2.24,3,4
10592,0.6500000000000004,1,0
10593,0.6600000000000004,1,4
10594,5.23,4,0
10595,0.6700000000000004,1,4
10596,1.06,3,4
10597,3.4200000000000004,3,3
10598,1.07,2,0
10599,0.6800000000000004,1,3
10600,1.08,2,4
10601,3.43,3,0
10602,0.6900000000000004,1,3
10603,0.0,1,0
10604,0.01,1,1
10605,0.02,1,0
10606,0.03,1,0
10607,0.04,1,4
10608,5.24,4,0
10609,0.05,1,4
10610,0.06,1,2
10611,0.07,1,0
10612,0.08,1,0
10613,0.09,1,3
10614,1.09,2,4
10615,0.0999999999999999,1,4
10616,0.1099999999999999,1,4
10617,0.1199999999999999,1,0
10618,0.1299999999999999,1,2
10619,0.1399999999999999,1,4
10620,1.1,2,0
10621,0.15,1,3
10622,5.25,4,2
10623,1.11,2,3
10624,0.16,1,4
10625,4.06,3,2
10626,4.07,3,3
10627,6.02,4,4
10628,2.25,3,0
10629,0.17,1,4
10630,0.18,1,0
10631,0.19,1,3
10632,0.2,1,4
10633,1.12,2,4
10634,0.21,1,4
10635,2.26,3,0
10636,1.13,3,4
10637,0.22,1,3
10638,4.08,4,3
10639,1.14,3,0
10640,0.23,1,3
10641,2.27,3,0
10642,3.4400000000000004,3,4
10643,2.28,3,3
10644,0.24,1,4
10645,5.26,3,2
10646,0.25,1,0
10647,0.26,1,0
10648,0.2700000000000001,1,0
10649,0.2800000000000001,1,4
10650,2.29,3,4
10651,0.2900000000000001,1,4
10652,4.09,3,1
10653,3.45,3,1
10654,1.15,2,4
10655,3.4600000000000004,3,4
10656,1.16,2,0
10657,6.03,5,3
10658,6.04,4,2
10659,0.3000000000000001,1,4
10660,1.17,2,4
10661,2.3000000000000003,3,0
10662,5.2700000000000005,4,4
10663,0.3100000000000001,1,0
10664,1.18,2,0
10665,0.3200000000000001,1,2
10666,4.1,4,4
10667,1.19,2,0
10668,0.3300000000000001,1,2
10669,0.3400000000000001,1,0
10670,4.11,4,4
10671,0.3500000000000001,1,0
10672,1.2,2,0
10673,0.3600000000000001,1,3
10674,0.3700000000000001,1,1
10675,0.3800000000000001,1,4
10676,0.3900000000000002,1,4
10677,2.31,3,3
10678,2.3200000000000003,4,4
10679,0.4000000000000002,1,2
10680,1.21,2,0
10681,1.22,2,4
10682,0.4100000000000002,1,1
10683,2.33,4,0
10684,0.4200000000000002,1,0
10685,0.4300000000000002,1,0
10686,2.3400000000000003,3,4
10687,1.23,2,0
10688,0.4400000000000002,1,0
10689,3.47,3,0
10690,0.4500000000000002,1,0
10691,0.4600000000000002,1,4
10692,0.4700000000000002,1,2
10693,0.4800000000000002,1,0
10694,0.4900000000000002,1,4
10695,6.05,4,0
10696,0.5000000000000002,1,0
10697,3.4800000000000004,4,0
10698,0.5100000000000002,1,4
10699,0.5200000000000002,1,0
10700,0.5300000000000002,1,4
10701,0.5400000000000003,1,3
10702,5.28,4,0
10703,4.12,3,4
10704,0.5500000000000003,1,4
10705,4.13,3,1
10706,0.5600000000000003,1,3
10707,0.5700000000000003,1,0
10708,0.5800000000000003,1,4
10709,0.5900000000000003,1,1
10710,6.06,4,1
10711,0.6000000000000003,1,4
10712,0.6100000000000003,1,0
10713,0.6200000000000003,1,3
10714,1.24,3,4
10715,0.6300000000000003,1,0
10716,0.6400000000000003,1,0
10717,1.25,2,4
10718,0.6500000000000004,1,4
10719,0.6600000000000004,1,4
10720,0.6700000000000004,1,4
10721,0.6800000000000004,1,0
10722,0.6900000000000004,1,1
10723,0.0,1,4
10724,0.01,1,1
10725,0.02,1,0
10726,5.29,4,2
10727,1.26,2,1
10728,0.03,1,0
10729,0.04,1,4
10730,0.05,1,4
10731,0.06,1,0
10732,0.07,1,4
10733,4.14,4,0
10734,0.08,1,2
10735,3.49,3,3
10736,0.09,1,4
10737,0.0999999999999999,1,0
10738,5.3,4,4
10739,0.1099999999999999,1,3
10740,0.1199999999999999,1,4
10741,0.1299999999999999,1,0
10742,0.1399999999999999,1,4
10743,0.15,1,3
10744,0.16,1,4
10745,0.17,1,2
10746,3.5,3,4
10747,0.18,1,4
10748,5.3100000000000005,4,4
10749,4.15,4,4
10750,0.19,1,4
10751,1.27,2,3
10752,0.2,1,4
10753,0.21,1,0
10754,1.28,2,0
10755,0.22,1,0
10756,0.23,1,0
10757,0.24,1,3
10758,0.25,1,1
10759,1.29,2,0
10760,4.16,3,4
10761,3.51,3,0
10762,0.26,1,0
10763,1.3,2,0
10764,3.5200000000000005,3,4
10765,0.2700000000000001,1,0
10766,1.31,2,4
10767,1.32,2,4
10768,0.2800000000000001,1,1
10769,0.2900000000000001,1,4
10770,0.3000000000000001,1,1
10771,0.3100000000000001,1,1
10772,0.3200000000000001,1,4
10773,0.3300000000000001,1,0
10774,4.17,3,2
10775,0.3400000000000001,1,3
10776,4.18,3,2
10777,0.3500000000000001,1,4
10778,0.3600000000000001,1,4
10779,0.3700000000000001,1,0
10780,0.3800000000000001,1,4
10781,0.3900000000000002,1,4
10782,0.4000000000000002,1,4
10783,6.07,4,3
10784,2.35,3,3
10785,1.33,2,3
10786,0.4100000000000002,1,4
10787,0.4200000000000002,1,0
10788,0.4300000000000002,1,4
10789,1.34,2,0
10790,0.4400000000000002,1,4
10791,0.4500000000000002,1,4
10792,0.4600000000000002,1,4
10793,0.4700000000000002,1,0
10794,0.4800000000000002,1,0
10795,0.4900000000000002,1,4
10796,2.3600000000000003,3,0
10797,0.5000000000000002,1,4
10798,1.35,2,0
10799,5.32,4,4
10800,1.36,2,2
10801,1.37,2,2
10802,2.37,3,4
10803,0.5100000000000002,1,2
10804,1.38,2,4
10805,0.5200000000000002,1,0
10806,0.5300000000000002,1,0
10807,1.39,2,2
10808,3.53,3,0
10809,0.5400000000000003,1,3
10810,4.19,4,0
10811,0.5500000000000003,1,0
10812,0.5600000000000003,1,4
10813,0.5700000000000003,1,1
10814,2.3800000000000003,3,2
10815,0.5800000000000003,1,2
10816,0.5900000000000003,1,0
10817,1.4,2,0
10818,0.6000000000000003,1,0
10819,1.41,2,1
10820,0.6100000000000003,1,0
10821,0.6200000000000003,1,0
10822,5.33,4,0
10823,0.6300000000000003,1,4
10824,1.4200000000000002,2,0
10825,0.6400000000000003,1,4
10826,0.6500000000000004,1,4
10827,3.54,3,3
10828,3.5500000000000003,3,1
10829,0.6600000000000004,1,4
10830,0.6700000000000004,1,4
10831,0.6800000000000004,1,3
10832,3.5600000000000005,3,4
10833,0.6900000000000004,1,1
10834,0.0,1,4
10835,1.4300000000000002,2,4
10836,0.01,1,4
10837,1.4400000000000002,2,0
10838,4.2,3,2
10839,0.02,1,4
10840,0.03,1,0
10841,0.04,1,0
10842,0.05,1,0
10843,3.5700000000000003,3,2
10844,1.4500000000000002,2,1
10845,0.06,1,0
10846,2.39,3,0
10847,0.07,1,0
10848,0.08,1,0
10849,1.4600000000000002,2,0
10850,1.4700000000000002,2,4
10851,0.09,1,4
10852,0.0999999999999999,1,1
10853,0.1099999999999999,1,0
10854,0.1199999999999999,1,4
10855,0.1299999999999999,1,4
10856,4.21,3,2
10857,0.1399999999999999,1,1
10858,6.08,4,4
10859,0.15,1,0
10860,0.16,1,2
10861,0.17,1,4
10862,1.4800000000000002,2,1
10863,3.58,3,4
10864,0.18,1,4
10865,6.09,3,2
10866,0.19,1,1
10867,3.5900000000000003,3,3
10868,0.2,1,4
10869,0.21,1,0
10870,2.4000000000000004,3,3
10871,0.22,1,3
10872,2.41,3,4
10873,0.23,1,1
10874,0.24,1,0
10875,1.4900000000000002,3,0
10876,0.25,1,4
10877,5.34,4,0
10878,0.26,1,2
10879,5.3500000000000005,4,4
10880,5.36,4,1
10881,0.2700000000000001,1,0
10882,5.37,4,4
10883,1.5000000000000002,2,4
10884,0.2800000000000001,1,0
10885,0.2900000000000001,1,4
10886,0.3000000000000001,1,0
10887,2.4200000000000004,3,1
10888,5.38,4,0
10889,0.3100000000000001,1,2
10890,1.5100000000000002,2,4
10891,2.43,3,1
10892,0.3200000000000001,1,4
10893,0.3300000000000001,1,0
10894,0.3400000000000001,1,4
10895,0.3500000000000001,1,4
10896,3.6000000000000005,3,3
10897,0.3600000000000001,1,4
10898,4.22,4,4
10899,0.3700000000000001,1,4
10900,1.5200000000000002,2,3
10901,0.3800000000000001,1,4
10902,1.5300000000000002,2,0
10903,0.3900000000000002,1,0
10904,0.4000000000000002,1,1
10905,4.23,3,2
10906,0.4100000000000002,1,4
10907,0.4200000000000002,1,2
10908,6.1,4,3
10909,5.390000000000001,4,0
10910,0.4300000000000002,1,0
10911,0.4400000000000002,1,4
10912,0.4500000000000002,1,0
10913,5.4,4,4
10914,0.4600000000000002,1,2
10915,0.4700000000000002,1,0
10916,1.5400000000000005,2,0
10917,2.4400000000000004,3,0
10918,5.41,4,4
10919,5.42,4,0
10920,0.4800000000000002,1,3
10921,2.45,3,3
10922,0.4900000000000002,1,4
10923,5.430000000000001,4,0
10924,1.5500000000000005,2,4
10925,1.5600000000000005,2,0
10926,2.4600000000000004,3,0
10927,0.5000000000000002,1,1
10928,0.5100000000000002,1,4
10929,0.5200000000000002,1,4
10930,3.61,3,4
10931,0.5300000000000002,1,4
10932,0.5400000000000003,1,4
10933,1.5700000000000005,2,2
10934,4.24,3,3
10935,2.47,4,4
10936,0.5500000000000003,1,0
10937,0.5600000000000003,1,0
10938,1.5800000000000003,2,0
10939,0.5700000000000003,1,1
10940,1.5900000000000003,2,0
10941,0.5800000000000003,1,0
10942,3.62,3,0
10943,0.5900000000000003,1,4
10944,0.6000000000000003,1,4
10945,0.6100000000000003,1,0
10946,0.6200000000000003,1,4
10947,0.6300000000000003,1,0
10948,0.6400000000000003,1,0
10949,0.6500000000000004,1,4
10950,0.6600000000000004,1,1
10951,6.11,4,3
10952,2.4800000000000004,4,0
10953,5.44,4,1
10954,6.12,4,2
10955,3.63,3,3
10956,0.6700000000000004,1,1
10957,0.6800000000000004,1,4
10958,6.13,6,2
10959,0.6900000000000004,1,4
10960,0.0,1,4
10961,2.49,3,4
10962,0.01,1,2
10963,0.02,1,4
10964,0.03,1,3
10965,4.25,4,3
10966,0.04,1,0
10967,0.05,1,0
10968,6.14,3,2
10969,2.5,3,0
10970,4.26,4,0
10971,0.06,1,4
10972,3.640000000000001,4,0
10973,0.07,1,4
10974,4.2700000000000005,3,0
10975,0.08,1,4
10976,1.6000000000000003,2,4
10977,0.09,1,0
10978,1.6100000000000003,2,3
10979,0.0999999999999999,1,4
10980,0.1099999999999999,1,0
10981,0.1199999999999999,1,2
10982,0.1299999999999999,1,0
10983,0.1399999999999999,1,3
10984,6.15,4,3
10985,0.15,1,4
10986,0.16,1,3
10987,0.17,1,1
10988,0.18,1,4
10989,1.6200000000000003,2,4
10990,0.19,1,4
10991,3.65,4,0
10992,6.16,4,1
10993,0.2,1,4
10994,0.21,1,4
10995,3.66,3,0
10996,5.45,4,0
10997,2.51,3,0
10998,0.22,1,3
10999,5.46,4,3
11000,0.23,1,4
11001,0.24,1,3
11002,0.25,1,0
11003,0.26,1,4
11004,0.2700000000000001,1,0
11005,1.6300000000000003,2,0
11006,6.17,4,3
11007,0.2800000000000001,1,4
11008,0.2900000000000001,1,0
11009,1.6400000000000003,2,3
11010,0.3000000000000001,1,4
11011,4.28,4,2
11012,4.29,4,1
11013,0.3100000000000001,1,0
11014,0.3200000000000001,1,4
11015,0.3300000000000001,1,4
11016,0.3400000000000001,1,4
11017,0.3500000000000001,1,0
11018,4.3,3,2
11019,4.3100000000000005,3,3
11020,1.6500000000000004,2,0
11021,4.32,3,3
11022,0.3600000000000001,1,0
11023,0.3700000000000001,1,4
11024,0.3800000000000001,1,0
11025,0.3900000000000002,1,0
11026,1.6600000000000004,2,0
11027,3.67,3,4
11028,0.4000000000000002,1,0
11029,0.4100000000000002,1,4
11030,0.4200000000000002,1,2
11031,0.4300000000000002,1,1
11032,0.4400000000000002,1,0
11033,0.4500000000000002,1,2
11034,3.6800000000000006,3,4
11035,1.6700000000000004,2,0
11036,6.18,4,2
11037,5.470000000000001,4,4
11038,1.6800000000000004,2,3
11039,2.5200000000000005,3,3
11040,0.4600000000000002,1,4
11041,3.69,3,0
11042,0.4700000000000002,1,3
11043,3.0,3,0
11044,4.33,3,2
11045,2.53,3,0
11046,1.6900000000000004,2,4
11047,1.0,2,4
11048,0.4800000000000002,1,4
11049,1.01,2,4
11050,0.4900000000000002,1,3
11051,3.01,3,0
11052,2.54,4,2
11053,0.5000000000000002,1,0
11054,1.02,2,4
11055,0.5100000000000002,1,4
11056,0.5200000000000002,1,4
11057,2.5500000000000003,3,0
